timestamp,face_count,ear,blink_count,closure_duration,yaw,pitch,roll,label
1788879957.2,1,0.4292,3,0.0,11.01,0.0,0.0,Focused
1788879957.29,1,0.4292,3,0.0,11.01,0.0,0.0,Focused
1788879957.38,1,0.4175,3,0.0,12.57,0.0,0.0,Focused
1788879957.46,1,0.3991,3,0.0,11.84,0.0,0.0,Focused
1788879957.54,1,0.3996,3,0.0,10.6,0.0,0.0,Focused
1788879957.62,1,0.4153,3,0.0,10.72,0.0,0.0,Focused
1788879957.69,1,0.4304,3,0.0,9.85,0.0,0.0,Focused
1788879957.78,1,0.4304,3,0.0,9.85,0.0,0.0,Focused
1788879957.86,1,0.4233,3,0.0,9.36,0.0,0.0,Focused
1788879957.95,1,0.4165,3,0.0,9.62,0.0,0.0,Focused
1788879958.03,1,0.3744,3,0.0,11.3,0.0,0.0,Focused
1788879958.13,1,0.0991,3,0.0,9.17,0.0,0.0,Focused
1788879958.2,1,0.3106,4,0.0,12.8,0.0,0.0,Focused
1788879958.26,1,0.3106,4,0.0,12.8,0.0,0.0,Focused
1788879958.33,1,0.4071,4,0.0,19.47,0.0,0.0,Focused
1788879958.41,1,0.4219,4,0.0,25.39,0.0,0.0,Focused
1788879958.49,1,0.4219,4,0.0,25.39,0.0,0.0,Focused
1788879958.57,1,0.2884,4,0.0,31.92,0.0,0.0,Focused
1788879958.63,2,0.315,4,0.0,27.85,0.0,0.0,Focused
1788879958.71,1,0.4471,4,0.0,21.3,0.0,0.0,Focused
1788879958.8,1,0.4229,4,0.0,25.11,0.0,0.0,Focused
1788879958.87,1,0.4229,4,0.0,25.11,0.0,0.0,Focused
1788879958.96,1,0.4027,4,0.0,19.09,0.0,0.0,Focused
1788879959.03,1,0.396,4,0.0,18.64,0.0,0.0,Focused
1788879959.13,1,0.4347,4,0.0,22.93,0.0,0.0,Focused
1788879959.19,1,0.4214,4,0.0,19.36,0.0,0.0,Focused
1788879959.28,2,0.4177,4,0.0,32.71,0.0,0.0,Focused
1788879959.35,2,0.4177,4,0.0,32.71,0.0,0.0,Focused
1788879959.41,1,0.3747,4,0.0,25.22,0.0,0.0,Focused
1788879959.49,1,0.3841,4,0.0,25.23,0.0,0.0,Focused
1788879959.58,1,0.3841,4,0.0,25.23,0.0,0.0,Focused
1788879959.64,1,0.399,4,0.0,24.97,0.0,0.0,Focused
1788879959.73,1,0.4151,4,0.0,24.78,0.0,0.0,Focused
1788879959.81,2,0.3617,4,0.0,34.72,0.0,0.0,Focused
1788879959.9,2,0.3617,4,0.0,34.72,0.0,0.0,Focused
1788879959.99,2,0.395,4,0.0,29.99,0.0,0.0,Focused
1788879960.07,1,0.3634,4,0.0,33.55,0.0,0.0,Focused
1788879960.15,1,0.4305,4,0.0,27.02,0.0,0.0,Focused
1788879960.21,1,0.4134,4,0.0,28.49,0.0,0.0,Focused
1788879960.28,1,0.4134,4,0.0,28.49,0.0,0.0,Focused
1788879960.34,1,0.399,4,0.0,27.37,0.0,0.0,Focused
1788879960.4,1,0.3745,4,0.0,28.73,0.0,0.0,Focused
1788879960.46,1,0.3745,4,0.0,28.73,0.0,0.0,Focused
1788879960.52,1,0.4135,4,0.0,23.61,0.0,0.0,Focused
1788879960.59,1,0.4151,4,0.0,28.82,0.0,0.0,Focused
1788879960.65,1,0.4151,4,0.0,28.82,0.0,0.0,Focused
1788879960.71,1,0.1098,4,0.0,28.72,0.0,0.0,Focused
1788879960.78,1,0.3296,5,0.0,30.91,0.0,0.0,Focused
1788879960.85,1,0.3296,5,0.0,30.91,0.0,0.0,Focused
1788879960.91,1,0.4012,5,0.0,31.23,0.0,0.0,Focused
1788879960.97,1,0.4502,5,0.0,30.41,0.0,0.0,Focused
1788879961.03,1,0.4502,5,0.0,30.41,0.0,0.0,Focused
1788879961.1,2,0.3874,5,0.0,15.43,0.0,0.0,Focused
1788879961.19,1,0.4247,5,0.0,25.42,0.0,0.0,Focused
1788879961.26,1,0.4247,5,0.0,25.42,0.0,0.0,Focused
1788879961.32,1,0.4073,5,0.0,23.28,0.0,0.0,Focused
1788879961.38,1,0.444,5,0.0,24.07,0.0,0.0,Focused
1788879961.45,1,0.444,5,0.0,24.07,0.0,0.0,Focused
1788879961.5,1,0.3928,5,0.0,19.13,0.0,0.0,Focused
1788879961.58,1,0.4712,5,0.0,18.49,0.0,0.0,Focused
1788879961.64,1,0.4712,5,0.0,18.49,0.0,0.0,Focused
1788879961.71,1,0.4236,5,0.0,17.29,0.0,0.0,Focused
1788879961.78,1,0.4161,5,0.0,17.89,0.0,0.0,Focused
1788879961.84,1,0.4161,5,0.0,17.89,0.0,0.0,Focused
1788879961.91,1,0.4187,5,0.0,12.79,0.0,0.0,Focused
1788879961.99,1,0.4076,5,0.0,13.55,0.0,0.0,Focused
1788879962.05,1,0.4076,5,0.0,13.55,0.0,0.0,Focused
1788879962.11,1,0.428,5,0.0,14.52,0.0,0.0,Focused
1788879962.18,1,0.3837,5,0.0,8.76,0.0,0.0,Focused
1788879962.25,1,0.3837,5,0.0,8.76,0.0,0.0,Focused
1788879962.31,1,0.3943,5,0.0,15.89,0.0,0.0,Focused
1788879962.39,1,0.4608,5,0.0,20.61,0.0,0.0,Focused
1788879962.46,1,0.4608,5,0.0,20.61,0.0,0.0,Focused
1788879962.52,1,0.4958,5,0.0,11.28,0.0,0.0,Focused
1788879962.58,1,0.4704,5,0.0,7.06,0.0,0.0,Focused
1788879962.64,1,0.4704,5,0.0,7.06,0.0,0.0,Focused
1788879962.7,1,0.452,5,0.0,-1.88,0.0,0.0,Focused
1788879962.79,1,0.4852,5,0.0,-3.84,0.0,0.0,Focused
1788879962.85,1,0.4852,5,0.0,-3.84,0.0,0.0,Focused
1788879962.92,1,0.5083,5,0.0,-4.78,0.0,0.0,Focused
1788879962.98,1,0.4589,5,0.0,-2.77,0.0,0.0,Focused
1788879963.04,1,0.4589,5,0.0,-2.77,0.0,0.0,Focused
1788879963.11,1,0.4098,5,0.0,13.51,0.0,0.0,Focused
1788879963.19,1,0.4371,5,0.0,23.61,0.0,0.0,Focused
1788879963.26,1,0.4371,5,0.0,23.61,0.0,0.0,Focused
1788879963.32,1,0.4553,5,0.0,19.86,0.0,0.0,Focused
1788879963.38,1,0.3942,5,0.0,11.33,0.0,0.0,Focused
1788879963.44,1,0.3942,5,0.0,11.33,0.0,0.0,Focused
1788879963.5,1,0.3421,5,0.0,-3.4,0.0,0.0,Focused
1788879963.59,1,0.465,5,0.0,-15.66,0.0,0.0,Focused
1788879963.66,1,0.465,5,0.0,-15.66,0.0,0.0,Focused
1788879963.74,1,0.3908,5,0.0,-5.95,0.0,0.0,Focused
1788879963.8,1,0.2718,5,0.0,19.73,0.0,0.0,Focused
1788879963.87,1,0.2718,5,0.0,19.73,0.0,0.0,Focused
1788879963.92,2,0.3746,5,0.0,34.92,0.0,0.0,Focused
1788879963.99,1,0.4462,5,0.0,42.96,0.0,0.0,Focused
1788879964.05,1,0.4462,5,0.0,42.96,0.0,0.0,Focused
1788879964.12,1,0.3999,5,0.0,39.0,0.0,0.0,Focused
1788879964.17,1,0.362,5,0.0,17.46,0.0,0.0,Focused
1788879964.23,1,0.362,5,0.0,17.46,0.0,0.0,Focused
1788879964.3,1,0.3867,5,0.0,-2.44,0.0,0.0,Focused
1788879964.39,1,0.4095,5,0.0,-2.07,0.0,0.0,Focused
1788879964.46,1,0.4095,5,0.0,-2.07,0.0,0.0,Focused
1788879964.54,1,0.2444,5,0.0,10.09,0.0,0.0,Focused
1788879964.62,1,0.377,5,0.0,24.34,0.0,0.0,Focused
1788879964.7,1,0.4179,5,0.0,28.2,0.0,0.0,Focused
1788879964.75,1,0.4179,5,0.0,28.2,0.0,0.0,Focused
1788879964.82,1,0.4098,5,0.0,25.11,0.0,0.0,Focused
1788879964.92,1,0.3602,5,0.0,21.03,0.0,0.0,Focused
1788879965.0,1,0.3602,5,0.0,21.03,0.0,0.0,Focused
1788879965.08,1,0.4044,5,0.0,14.84,0.0,0.0,Focused
1788879965.18,1,0.4046,5,0.0,19.53,0.0,0.0,Focused
1788879965.29,1,0.4,5,0.0,15.26,0.0,0.0,Focused
1788879965.37,1,0.3802,5,0.0,18.96,0.0,0.0,Focused
1788879965.45,2,0.3892,5,0.0,11.06,0.0,0.0,Focused
1788879965.54,2,0.392,5,0.0,10.39,0.0,0.0,Focused
1788879965.62,0,0.3871,5,0.0,23.95,0.0,0.0,Focused
1788879965.7,1,0.4038,5,0.0,14.4,0.0,0.0,Focused
1788879965.81,1,0.4038,5,0.0,14.4,0.0,0.0,Focused
1788879965.88,1,0.3947,5,0.0,12.52,0.0,0.0,Focused
1788879965.95,1,0.3947,5,0.0,12.52,0.0,0.0,Focused
1788879966.03,0,0.3761,5,0.0,28.94,0.0,0.0,Focused
1788879966.11,1,0.3719,5,0.0,9.04,0.0,0.0,Focused
1788879966.21,1,0.3719,5,0.0,9.04,0.0,0.0,Focused
1788879966.28,2,0.3834,5,0.0,8.41,0.0,0.0,Focused
1788879966.34,1,0.3862,5,0.0,8.15,0.0,0.0,Focused
1788879966.41,1,0.3972,5,0.0,8.86,0.0,0.0,Focused
1788879966.47,1,0.3972,5,0.0,8.86,0.0,0.0,Focused
1788879966.54,2,0.4148,5,0.0,9.87,0.0,0.0,Focused
1788879966.6,1,0.3904,5,0.0,7.02,0.0,0.0,Focused
1788879966.67,1,0.3904,5,0.0,7.02,0.0,0.0,Focused
1788879966.74,2,0.3543,5,0.0,16.28,0.0,0.0,Focused
1788879966.8,1,0.3847,5,0.0,11.41,0.0,0.0,Focused
1788879966.86,1,0.3847,5,0.0,11.41,0.0,0.0,Focused
1788879966.92,1,0.3729,5,0.0,10.19,0.0,0.0,Focused
1788879966.99,1,0.3807,5,0.0,11.45,0.0,0.0,Focused
1788879967.06,1,0.3807,5,0.0,11.45,0.0,0.0,Focused
1788879967.12,1,0.3851,5,0.0,10.68,0.0,0.0,Focused
1788879967.19,1,0.408,5,0.0,6.65,0.0,0.0,Focused
1788879967.25,1,0.408,5,0.0,6.65,0.0,0.0,Focused
1788879967.31,1,0.383,5,0.0,8.42,0.0,0.0,Focused
1788879967.4,1,0.383,5,0.0,8.42,0.0,0.0,Focused
1788879967.48,1,0.3771,5,0.0,13.34,0.0,0.0,Focused
1788879967.53,1,0.3773,5,0.0,14.6,0.0,0.0,Focused
1788879967.59,1,0.401,5,0.0,5.74,0.0,0.0,Focused
1788879967.66,1,0.401,5,0.0,5.74,0.0,0.0,Focused
1788879967.74,1,0.3834,5,0.0,15.3,0.0,0.0,Focused
1788879967.84,1,0.0,0,0.0,0.0,0.0,0.0,Focused
1788879967.94,1,0.4144,5,0.0,11.85,0.0,0.0,Focused
1788879968.06,1,0.42,5,0.0,13.72,0.0,0.0,Focused
1788879968.12,1,0.3957,5,0.0,14.57,0.0,0.0,Focused
1788879968.2,0,0.381,5,0.0,16.04,0.0,0.0,Focused
1788879968.29,1,0.3774,5,0.0,14.02,0.0,0.0,Focused
1788879968.34,1,0.3774,5,0.0,14.02,0.0,0.0,Focused
1788879968.44,1,0.4217,5,0.0,10.6,0.0,0.0,Focused
1788879968.53,1,0.391,5,0.0,12.44,0.0,0.0,Focused
1788879968.62,1,0.4028,5,0.0,12.93,0.0,0.0,Focused
1788879968.74,1,0.4183,5,0.0,11.77,0.0,0.0,Focused
1788879968.82,1,0.4275,5,0.0,13.24,0.0,0.0,Focused
1788879968.88,1,0.4275,5,0.0,13.24,0.0,0.0,Focused
1788879968.96,1,0.4193,5,0.0,15.95,0.0,0.0,Focused
1788879969.03,1,0.4417,5,0.0,10.9,0.0,0.0,Focused
1788879969.09,1,0.3969,5,0.0,12.86,0.0,0.0,Focused
1788879969.17,1,0.3969,5,0.0,12.86,0.0,0.0,Focused
1788879969.24,1,0.395,5,0.0,14.47,0.0,0.0,Focused
1788879969.33,1,0.423,5,0.0,13.2,0.0,0.0,Focused
1788879969.4,1,0.4212,5,0.0,10.05,0.0,0.0,Focused
1788879969.49,1,0.3999,5,0.0,15.1,0.0,0.0,Focused
1788879969.56,1,0.3999,5,0.0,15.1,0.0,0.0,Focused
1788879969.62,1,0.4152,5,0.0,10.25,0.0,0.0,Focused
1788879969.69,1,0.407,5,0.0,17.99,0.0,0.0,Focused
1788879969.77,1,0.407,5,0.0,17.99,0.0,0.0,Focused
1788879969.85,1,0.4183,5,0.0,15.91,0.0,0.0,Focused
1788879969.91,2,0.403,5,0.0,11.92,0.0,0.0,Focused
1788879969.98,2,0.403,5,0.0,11.92,0.0,0.0,Focused
1788879970.07,1,0.4077,5,0.0,15.14,0.0,0.0,Focused
1788879970.13,1,0.4156,5,0.0,13.35,0.0,0.0,Focused
1788879970.21,1,0.4095,5,0.0,18.05,0.0,0.0,Focused
1788879970.28,1,0.4095,5,0.0,18.05,0.0,0.0,Focused
1788879970.37,1,0.4268,5,0.0,11.61,0.0,0.0,Focused
1788879970.46,2,0.3983,5,0.0,14.76,0.0,0.0,Focused
1788879970.52,1,0.3227,5,0.0,12.53,0.0,0.0,Focused
1788879970.57,1,0.2909,5,0.0,-2.49,0.0,0.0,Focused
1788879970.64,1,0.2909,5,0.0,-2.49,0.0,0.0,Focused
1788879970.72,1,0.24,5,0.0,1.07,0.0,0.0,Focused
1788879970.78,2,0.2339,5,0.0,2.91,0.0,0.0,Focused
1788879970.87,2,0.2339,5,0.0,2.91,0.0,0.0,Focused
1788879970.97,1,0.3223,5,0.0,5.06,0.0,0.0,Focused
1788879971.04,1,0.3025,5,0.0,7.42,0.0,0.0,Focused
1788879971.14,1,0.3656,5,0.0,3.66,0.0,0.0,Focused
1788879971.21,1,0.4242,5,0.0,-3.71,0.0,0.0,Focused
1788879971.3,1,0.4494,5,0.0,-9.35,0.0,0.0,Focused
1788879971.36,1,0.4494,5,0.0,-9.35,0.0,0.0,Focused
1788879971.44,1,0.4689,5,0.0,-8.28,0.0,0.0,Focused
1788879971.53,1,0.4577,5,0.0,-11.76,0.0,0.0,Focused
1788879971.62,1,0.4462,5,0.0,-10.58,0.0,0.0,Focused
1788879971.73,1,0.439,5,0.0,-7.84,0.0,0.0,Focused
1788879971.8,1,0.4381,5,0.0,-9.65,0.0,0.0,Focused
1788879971.85,1,0.4381,5,0.0,-9.65,0.0,0.0,Focused
1788879971.92,2,0.4477,5,0.0,-10.67,0.0,0.0,Focused
1788879972.0,2,0.4239,5,0.0,-13.3,0.0,0.0,Focused
1788879972.07,2,0.4239,5,0.0,-13.3,0.0,0.0,Focused
1788879972.16,1,0.3909,5,0.0,-6.42,0.0,0.0,Focused
1788879972.23,1,0.4123,5,0.0,-7.95,0.0,0.0,Focused
1788879972.31,1,0.4163,5,0.0,-9.94,0.0,0.0,Focused
1788879972.38,1,0.4163,5,0.0,-9.94,0.0,0.0,Focused
1788879972.47,1,0.4192,5,0.0,-8.55,0.0,0.0,Focused
1788879972.55,1,0.3959,5,0.0,-9.14,0.0,0.0,Focused
1788879972.63,1,0.4049,5,0.0,-8.69,0.0,0.0,Focused
1788879972.72,1,0.3997,5,0.0,-7.87,0.0,0.0,Focused
1788879972.81,1,0.424,5,0.0,-7.5,0.0,0.0,Focused
1788879972.92,1,0.424,5,0.0,-7.5,0.0,0.0,Focused
1788879973.01,1,0.3926,5,0.0,-4.26,0.0,0.0,Focused
1788879973.09,1,0.398,5,0.0,3.44,0.0,0.0,Focused
1788879973.17,1,0.4143,5,0.0,6.94,0.0,0.0,Focused
1788879973.25,1,0.3866,5,0.0,8.46,0.0,0.0,Focused
1788879973.32,1,0.4071,5,0.0,8.42,0.0,0.0,Focused
1788879973.41,1,0.4163,5,0.0,10.15,0.0,0.0,Focused
1788879973.5,1,0.4175,5,0.0,8.33,0.0,0.0,Focused
1788879973.61,1,0.4175,5,0.0,8.33,0.0,0.0,Focused
1788879973.69,1,0.4174,5,0.0,7.08,0.0,0.0,Focused
1788879973.78,1,0.4199,5,0.0,6.45,0.0,0.0,Focused
1788879973.87,1,0.4303,5,0.0,5.82,0.0,0.0,Focused
1788879973.95,1,0.4213,5,0.0,6.01,0.0,0.0,Focused
1788879974.04,1,0.4218,5,0.0,7.23,0.0,0.0,Focused
1788879974.12,1,0.4233,5,0.0,6.91,0.0,0.0,Focused
1788879974.19,1,0.4226,5,0.0,8.16,0.0,0.0,Focused
1788879974.27,1,0.4121,5,0.0,7.09,0.0,0.0,Focused
1788879974.35,1,0.4121,5,0.0,7.09,0.0,0.0,Focused
1788879974.42,1,0.3988,5,0.0,8.92,0.0,0.0,Focused
1788879974.51,1,0.4212,5,0.0,9.3,0.0,0.0,Focused
1788879974.62,1,0.4212,5,0.0,9.3,0.0,0.0,Focused
1788879974.72,1,0.4088,5,0.0,6.1,0.0,0.0,Focused
1788879974.8,1,0.3614,5,0.0,6.36,0.0,0.0,Focused
1788879974.89,1,0.3614,5,0.0,6.36,0.0,0.0,Focused
1788879975.0,1,0.341,5,0.0,6.69,0.0,0.0,Focused
1788879975.09,1,0.3196,5,0.0,7.3,0.0,0.0,Focused
1788879975.18,1,0.3394,5,0.0,5.15,0.0,0.0,Focused
1788879975.26,1,0.4138,5,0.0,-1.79,0.0,0.0,Focused
1788879975.35,1,0.4496,5,0.0,-4.75,0.0,0.0,Focused
1788879975.44,1,0.4384,5,0.0,-7.71,0.0,0.0,Focused
1788879975.53,1,0.4439,5,0.0,-9.73,0.0,0.0,Focused
1788879975.64,1,0.4483,5,0.0,-11.13,0.0,0.0,Focused
1788879975.73,1,0.4356,5,0.0,-8.38,0.0,0.0,Focused
1788879975.8,1,0.4513,5,0.0,-6.66,0.0,0.0,Focused
1788879975.9,1,0.3641,5,0.0,-8.99,0.0,0.0,Focused
1788879975.98,1,0.3641,5,0.0,-8.99,0.0,0.0,Focused
1788879976.06,1,0.3438,5,0.0,-7.08,0.0,0.0,Focused
1788879976.17,1,0.3344,5,0.0,-5.16,0.0,0.0,Focused
1788879976.26,1,0.3352,5,0.0,-4.25,0.0,0.0,Focused
1788879976.34,1,0.3366,5,0.0,-6.44,0.0,0.0,Focused
1788879976.4,1,0.3235,5,0.0,-4.24,0.0,0.0,Focused
1788879976.5,1,0.3235,5,0.0,-4.24,0.0,0.0,Focused
1788879976.59,1,0.3445,5,0.0,-6.2,0.0,0.0,Focused
1788879976.68,1,0.4081,5,0.0,-4.16,0.0,0.0,Focused
1788879976.77,1,0.4042,5,0.0,-3.88,0.0,0.0,Focused
1788879976.9,1,0.409,5,0.0,-4.47,0.0,0.0,Focused
1788879976.95,1,0.4053,5,0.0,-1.56,0.0,0.0,Focused
1788879977.01,1,0.4019,5,0.0,-7.39,0.0,0.0,Focused
1788879977.08,1,0.3929,5,0.0,-5.1,0.0,0.0,Focused
1788879977.18,1,0.4009,5,0.0,-3.0,0.0,0.0,Focused
1788879977.25,1,0.4009,5,0.0,-3.0,0.0,0.0,Focused
1788879977.35,1,0.3792,5,0.0,-1.45,0.0,0.0,Focused
1788879977.42,1,0.1227,5,0.0,-3.96,0.0,0.0,Focused
1788879977.51,1,0.0423,5,0.09,-1.04,0.0,0.0,Focused
1788879977.62,1,0.0423,5,0.2,-1.04,0.0,0.0,Focused
1788879977.72,1,0.0302,5,0.31,-2.31,0.0,0.0,Focused
1788879977.8,1,0.0287,5,0.39,-2.15,0.0,0.0,Focused
1788879977.86,1,0.0287,5,0.45,-2.15,0.0,0.0,Focused
1788879977.94,1,0.0358,5,0.53,-3.44,0.0,0.0,Focused
1788879978.01,1,0.0314,5,0.59,-2.38,0.0,0.0,Focused
1788879978.11,1,0.0314,5,0.7,-2.38,0.0,0.0,Focused
1788879978.19,1,0.0381,5,0.77,-1.63,0.0,0.0,Focused
1788879978.25,1,0.036,5,0.83,-3.66,0.0,0.0,Focused
1788879978.35,1,0.0483,5,0.94,-1.98,0.0,0.0,Focused
1788879978.46,1,0.0459,5,1.05,-2.11,0.0,0.0,Focused
1788879978.55,1,0.0372,5,1.14,-1.82,0.0,0.0,Focused
1788879978.65,1,0.0349,5,1.23,-3.11,0.0,0.0,Focused
1788879978.74,1,0.0372,5,1.33,-1.99,0.0,0.0,Focused
1788879978.85,1,0.0454,5,1.44,-1.56,0.0,0.0,Focused
1788879978.95,1,0.2917,5,0.0,-6.77,0.0,0.0,Focused
1788879979.02,1,0.3824,5,0.0,-1.14,0.0,0.0,Focused
1788879979.1,1,0.369,5,0.0,3.68,0.0,0.0,Focused
1788879979.19,1,0.369,5,0.0,3.68,0.0,0.0,Focused
1788879979.3,1,0.3986,5,0.0,7.33,0.0,0.0,Focused
1788879979.4,1,0.4012,5,0.0,14.24,0.0,0.0,Focused
1788879979.47,1,0.4067,5,0.0,17.93,0.0,0.0,Focused
1788879979.53,1,0.4138,5,0.0,20.14,0.0,0.0,Focused
1788879979.59,1,0.415,5,0.0,18.0,0.0,0.0,Focused
1788879979.67,1,0.415,5,0.0,18.0,0.0,0.0,Focused
1788879979.78,1,0.4456,5,0.0,19.58,0.0,0.0,Focused
1788879979.88,1,0.4319,5,0.0,21.49,0.0,0.0,Focused
1788879979.95,1,0.4426,5,0.0,22.46,0.0,0.0,Focused
1788879980.05,1,0.4355,5,0.0,22.73,0.0,0.0,Focused
1788879980.11,1,0.4528,5,0.0,22.2,0.0,0.0,Focused
1788879980.17,1,0.4528,5,0.0,22.2,0.0,0.0,Focused
1788879980.24,1,0.4287,5,0.0,20.99,0.0,0.0,Focused
1788879980.3,1,0.3738,5,0.0,18.94,0.0,0.0,Focused
1788879980.36,1,0.3738,5,0.0,18.94,0.0,0.0,Focused
1788879980.43,1,0.349,5,0.0,16.61,0.0,0.0,Focused
1788879980.48,1,0.3468,5,0.0,14.92,0.0,0.0,Focused
1788879980.56,1,0.3468,5,0.0,14.92,0.0,0.0,Focused
1788879980.65,1,0.3261,5,0.0,12.82,0.0,0.0,Focused
1788879980.72,1,0.4434,5,0.0,7.02,0.0,0.0,Focused
1788879980.79,1,0.4554,5,0.0,9.08,0.0,0.0,Focused
1788879980.92,1,0.4599,5,0.0,5.26,0.0,0.0,Focused
1788879981.01,1,0.4574,5,0.0,5.18,0.0,0.0,Focused
1788879981.11,1,0.472,5,0.0,4.57,0.0,0.0,Focused
1788879981.19,1,0.4645,5,0.0,3.85,0.0,0.0,Focused
1788879981.24,1,0.4645,5,0.0,3.85,0.0,0.0,Focused
1788879981.34,1,0.4285,5,0.0,2.01,0.0,0.0,Focused
1788879981.4,1,0.4374,5,0.0,6.16,0.0,0.0,Focused
1788879981.47,1,0.4374,5,0.0,6.16,0.0,0.0,Focused
1788879981.55,1,0.4715,5,0.0,12.09,0.0,0.0,Focused
1788879981.62,1,0.4367,5,0.0,14.27,0.0,0.0,Focused
1788879981.68,1,0.4367,5,0.0,14.27,0.0,0.0,Focused
1788879981.74,1,0.4521,5,0.0,16.34,0.0,0.0,Focused
1788879981.81,1,0.4213,5,0.0,18.69,0.0,0.0,Focused
1788879981.9,1,0.4209,5,0.0,20.34,0.0,0.0,Focused
1788879982.01,1,0.4209,5,0.0,20.34,0.0,0.0,Focused
1788879982.08,1,0.4516,5,0.0,22.59,0.0,0.0,Focused
1788879982.14,1,0.4382,5,0.0,21.43,0.0,0.0,Focused
1788879982.2,1,0.4358,5,0.0,22.12,0.0,0.0,Focused
1788879982.27,1,0.4332,5,0.0,20.54,0.0,0.0,Focused
1788879982.33,1,0.4332,5,0.0,20.54,0.0,0.0,Focused
1788879982.39,1,0.4326,5,0.0,20.09,0.0,0.0,Focused
1788879982.52,1,0.4582,5,0.0,19.34,0.0,0.0,Focused
1788879982.62,1,0.4547,5,0.0,19.56,0.0,0.0,Focused
1788879982.72,1,0.4618,5,0.0,21.64,0.0,0.0,Focused
1788879982.82,1,0.449,5,0.0,21.02,0.0,0.0,Focused
1788879982.88,1,0.4435,5,0.0,19.73,0.0,0.0,Focused
1788879982.95,1,0.4435,5,0.0,19.73,0.0,0.0,Focused
1788879983.02,1,0.4754,5,0.0,19.45,0.0,0.0,Focused
1788879983.1,1,0.4684,5,0.0,21.42,0.0,0.0,Focused
1788879983.18,1,0.4684,5,0.0,21.42,0.0,0.0,Focused
1788879983.26,1,0.4641,5,0.0,19.26,0.0,0.0,Focused
1788879983.33,1,0.4519,5,0.0,20.81,0.0,0.0,Focused
1788879983.42,1,0.4461,5,0.0,18.53,0.0,0.0,Focused
1788879983.51,1,0.4593,5,0.0,18.79,0.0,0.0,Focused
1788879983.58,1,0.4593,5,0.0,18.79,0.0,0.0,Focused
1788879983.64,1,0.4651,5,0.0,20.08,0.0,0.0,Focused
1788879983.71,1,0.4498,5,0.0,18.03,0.0,0.0,Focused
1788879983.78,1,0.4498,5,0.0,18.03,0.0,0.0,Focused
1788879983.85,1,0.4279,5,0.0,16.84,0.0,0.0,Focused
1788879983.9,1,0.4169,5,0.0,18.17,0.0,0.0,Focused
1788879983.97,1,0.4169,5,0.0,18.17,0.0,0.0,Focused
1788879984.04,1,0.3939,5,0.0,13.84,0.0,0.0,Focused
1788879984.11,1,0.3694,5,0.0,13.74,0.0,0.0,Focused
1788879984.18,1,0.3694,5,0.0,13.74,0.0,0.0,Focused
1788879984.24,1,0.361,5,0.0,10.86,0.0,0.0,Focused
1788879984.31,1,0.3344,5,0.0,9.65,0.0,0.0,Focused
1788879984.38,1,0.3344,5,0.0,9.65,0.0,0.0,Focused
1788879984.44,1,0.3535,5,0.0,8.65,0.0,0.0,Focused
1788879984.5,1,0.3406,5,0.0,10.26,0.0,0.0,Focused
1788879984.6,1,0.3406,5,0.0,10.26,0.0,0.0,Focused
1788879984.67,1,0.3758,5,0.0,9.58,0.0,0.0,Focused
1788879984.73,2,0.4442,5,0.0,2.69,0.0,0.0,Focused
1788879984.82,2,0.4395,5,0.0,-1.04,0.0,0.0,Focused
1788879984.93,1,0.4826,5,0.0,-7.48,0.0,0.0,Focused
1788879985.02,2,0.4826,5,0.0,-6.89,0.0,0.0,Focused
1788879985.1,1,0.4883,5,0.0,-7.14,0.0,0.0,Focused
1788879985.19,1,0.4883,5,0.0,-7.14,0.0,0.0,Focused
1788879985.3,1,0.4953,5,0.0,-7.71,0.0,0.0,Focused
1788879985.42,1,0.4719,5,0.0,-8.17,0.0,0.0,Focused
1788879985.5,1,0.4842,5,0.0,-6.07,0.0,0.0,Focused
1788879985.6,1,0.4962,5,0.0,-5.76,0.0,0.0,Focused
1788879985.67,1,0.4962,5,0.0,-5.76,0.0,0.0,Focused
1788879985.76,1,0.4681,5,0.0,-5.53,0.0,0.0,Focused
1788879985.83,1,0.4689,5,0.0,-6.88,0.0,0.0,Focused
1788879985.89,1,0.4471,5,0.0,-7.23,0.0,0.0,Focused
1788879985.96,1,0.4471,5,0.0,-7.23,0.0,0.0,Focused
1788879986.03,1,0.4568,5,0.0,-5.65,0.0,0.0,Focused
1788879986.15,1,0.4498,5,0.0,-6.11,0.0,0.0,Focused
1788879986.21,1,0.4639,5,0.0,-5.26,0.0,0.0,Focused
1788879986.29,1,0.4763,5,0.0,-8.08,0.0,0.0,Focused
1788879986.36,1,0.4763,5,0.0,-8.08,0.0,0.0,Focused
1788879986.45,1,0.4782,5,0.0,-6.73,0.0,0.0,Focused
1788879986.55,1,0.4953,5,0.0,-5.69,0.0,0.0,Focused
1788879986.63,1,0.4613,5,0.0,-5.86,0.0,0.0,Focused
1788879986.7,1,0.4706,5,0.0,-4.51,0.0,0.0,Focused
1788879986.81,1,0.4828,5,0.0,-4.77,0.0,0.0,Focused
1788879986.9,1,0.4828,5,0.0,-4.77,0.0,0.0,Focused
1788879987.0,1,0.4879,5,0.0,-4.73,0.0,0.0,Focused
1788879987.08,1,0.491,5,0.0,-4.0,0.0,0.0,Focused
1788879987.17,1,0.3945,5,0.0,1.65,0.0,0.0,Focused
1788879987.25,1,0.3962,5,0.0,3.49,0.0,0.0,Focused
